age,first_device_type,gender,signup_app,signup_method,Month_name,month_looking,children,signup_location,Continent
54,Mac Desktop,MALE,Web,facebook,Sep,Nov,5,Australia,North America
26,Mac Desktop,FEMALE,Web,basic,Sep,Dec,2,Europe,North America
32,Windows Desktop,MALE,Web,basic,Sep,Aug,2,North America,North America
27,Mac Desktop,FEMALE,Web,basic,Sep,Jan,0,North America,North America
32,Mac Desktop,MALE,Web,basic,Sep,Dec,2,Europe,North America
26,Windows Desktop,FEMALE,Web,facebook,Sep,Nov,2,Europe,North America
42,Windows Desktop,MALE,Web,basic,Sep,Apr,4,North America,Europe
31,Mac Desktop,MALE,Web,facebook,Sep,Jul,1,North America,North America
32,Windows Desktop,FEMALE,Web,basic,Sep,Sep,4,Europe,North America
44,Windows Desktop,MALE,Moweb,basic,Sep,Jan,0,North America,North America
52,Windows Desktop,FEMALE,Web,basic,Sep,Aug,3,North America,North America
31,Windows Desktop,MALE,Web,basic,Sep,Oct,5,Europe,North America
33,Mac Desktop,MALE,Web,basic,Sep,Jun,2,Europe,North America
31,Mac Desktop,FEMALE,Web,basic,Sep,Nov,3,Europe,North America
44,Mac Desktop,MALE,Web,facebook,Sep,Dec,0,North America,North America
30,Mac Desktop,FEMALE,Web,basic,Sep,Jan,5,North America,Europe
39,Mac Desktop,FEMALE,Web,facebook,Sep,Jul,5,Australia,North America
34,Windows Desktop,MALE,Web,basic,Sep,Sep,4,Europe,North America
38,Windows Desktop,MALE,Web,basic,Sep,Aug,3,Europe,Europe
31,Windows Desktop,FEMALE,Web,basic,Sep,Apr,2,North America,North America
29,Windows Desktop,FEMALE,Web,facebook,Sep,Sep,3,North America,North America
34,Windows Desktop,FEMALE,Web,basic,Sep,Dec,5,Australia,North America
46,Mac Desktop,MALE,Web,facebook,Sep,Jul,0,Australia,North America
31,Windows Desktop,FEMALE,Web,basic,Sep,Jan,0,North America,North America
40,Mac Desktop,FEMALE,Web,basic,Sep,Nov,1,North America,North America
47,Windows Desktop,MALE,Web,basic,Sep,Apr,5,North America,North America
40,Mac Desktop,MALE,Web,facebook,Sep,Sep,5,North America,North America
31,Mac Desktop,MALE,Web,basic,Sep,Aug,2,North America,North America
35,iPad,MALE,Web,basic,Sep,Jul,3,North America,North America
32,Windows Desktop,FEMALE,Web,facebook,Sep,Jun,0,North America,North America
37,Windows Desktop,MALE,Web,facebook,Sep,Aug,4,North America,Europe
31,Mac Desktop,MALE,Web,facebook,Sep,Mar,5,North America,North America
43,Mac Desktop,FEMALE,Web,facebook,Sep,Feb,0,North America,North America
31,Mac Desktop,MALE,Web,facebook,Sep,Feb,3,Europe,North America
33,Mac Desktop,MALE,Web,facebook,Sep,Jun,0,North America,Europe
33,Windows Desktop,FEMALE,Web,facebook,Sep,Dec,3,Europe,North America
55,Windows Desktop,FEMALE,Web,facebook,Sep,Aug,4,North America,North America
32,Windows Desktop,MALE,Web,basic,Sep,Feb,0,North America,North America
25,Mac Desktop,FEMALE,Web,facebook,Sep,Nov,2,Australia,North America
31,Mac Desktop,MALE,Web,basic,Sep,Dec,3,Europe,North America
23,iPad,FEMALE,Web,facebook,Sep,Jul,0,North America,North America
51,Mac Desktop,FEMALE,Web,basic,Sep,May,5,Australia,North America
57,Mac Desktop,MALE,Web,basic,Sep,Apr,2,North America,North America
45,Windows Desktop,FEMALE,Web,basic,Sep,Jul,1,North America,North America
36,Windows Desktop,MALE,Web,facebook,Sep,Aug,1,Europe,North America
36,Mac Desktop,FEMALE,Web,basic,Sep,Apr,5,North America,Europe
34,Mac Desktop,MALE,Web,facebook,Sep,Apr,3,Europe,North America
38,iPad,MALE,Web,basic,Sep,Oct,5,Europe,North America
32,iPad,MALE,Web,basic,Sep,May,1,North America,North America
27,Mac Desktop,FEMALE,Web,basic,Sep,Jun,2,Europe,North America
31,Windows Desktop,MALE,Web,facebook,Sep,Sep,3,North America,North America
37,Android Phone,FEMALE,Web,basic,Sep,Aug,4,Europe,North America
31,Windows Desktop,MALE,Web,facebook,Sep,Nov,3,Europe,North America
36,Mac Desktop,FEMALE,Web,basic,Sep,Apr,3,Europe,North America
42,Mac Desktop,FEMALE,Web,basic,Sep,Nov,3,North America,North America
59,Windows Desktop,FEMALE,Web,basic,Sep,Jul,1,North America,North America
68,iPad,FEMALE,Web,basic,Sep,Mar,4,North America,Europe
49,Windows Desktop,MALE,Web,basic,Sep,Jun,4,North America,North America
27,Windows Desktop,MALE,Web,facebook,Sep,Mar,5,North America,Europe
27,Mac Desktop,FEMALE,Web,facebook,Sep,May,0,Australia,North America
36,Windows Desktop,MALE,Web,facebook,Sep,Jan,2,North America,North America
50,Windows Desktop,MALE,Web,basic,Sep,Nov,3,North America,North America
33,Mac Desktop,MALE,Web,facebook,Sep,Mar,2,Europe,North America
26,Mac Desktop,MALE,Web,facebook,Sep,Mar,4,North America,Europe
29,Windows Desktop,MALE,Moweb,basic,Sep,Feb,2,Europe,North America
68,Mac Desktop,MALE,Web,basic,Sep,Apr,4,North America,North America
29,iPhone,MALE,Web,facebook,Sep,Jun,4,Europe,North America
28,Mac Desktop,MALE,Web,basic,Sep,Aug,5,North America,North America
27,Windows Desktop,MALE,Web,facebook,Sep,Dec,5,Australia,Europe
34,Windows Desktop,FEMALE,Web,basic,Sep,Jun,2,Australia,North America
39,Windows Desktop,MALE,Web,basic,Sep,Dec,4,Europe,North America
41,Mac Desktop,FEMALE,Web,facebook,Sep,Aug,0,North America,North America
34,Mac Desktop,MALE,Web,basic,Sep,Oct,2,North America,North America
40,Mac Desktop,FEMALE,Web,facebook,Sep,Mar,2,Europe,North America
43,Windows Desktop,FEMALE,Web,facebook,Sep,Jul,4,North America,North America
34,Windows Desktop,FEMALE,Web,facebook,Sep,Mar,2,North America,North America
31,Windows Desktop,FEMALE,Web,basic,Sep,Mar,1,Australia,Europe
31,Desktop (Other),FEMALE,Web,facebook,Sep,Oct,3,Europe,North America
33,Windows Desktop,FEMALE,Web,basic,Sep,Jul,5,Europe,North America
28,Mac Desktop,MALE,Web,facebook,Sep,Nov,3,North America,North America
28,Windows Desktop,MALE,Web,facebook,Sep,Oct,5,North America,North America
34,Windows Desktop,MALE,Web,basic,Sep,Feb,3,North America,North America
58,Windows Desktop,FEMALE,Web,basic,Sep,May,1,North America,North America
36,Windows Desktop,FEMALE,Web,basic,Sep,Aug,2,North America,North America
39,Mac Desktop,FEMALE,Web,basic,Sep,Apr,5,Australia,North America
27,Mac Desktop,MALE,Web,facebook,Sep,May,2,Europe,North America
67,Mac Desktop,MALE,Web,facebook,Sep,Jul,2,North America,North America
36,Mac Desktop,FEMALE,Web,facebook,Sep,Mar,1,North America,North America
35,Windows Desktop,MALE,Web,basic,Sep,May,2,North America,North America
25,Mac Desktop,FEMALE,Web,basic,Sep,Jul,5,North America,Australia
33,Mac Desktop,FEMALE,Web,facebook,Sep,Aug,1,North America,Europe
34,Windows Desktop,FEMALE,Web,basic,Sep,Jul,1,Europe,North America
40,Mac Desktop,FEMALE,Web,facebook,Sep,Sep,4,North America,North America
70,Mac Desktop,FEMALE,Web,facebook,Sep,Dec,3,North America,North America
46,Mac Desktop,FEMALE,Web,facebook,Sep,Mar,4,North America,Europe
19,Mac Desktop,MALE,Web,basic,Sep,Sep,5,Europe,North America
29,Mac Desktop,MALE,Web,basic,Sep,Oct,4,Europe,North America
47,iPad,MALE,Web,basic,Sep,Mar,2,Australia,Europe
43,Windows Desktop,MALE,Web,facebook,Sep,Apr,4,Europe,Europe
58,Windows Desktop,FEMALE,Web,basic,Sep,Jan,5,North America,Europe
45,Windows Desktop,MALE,Web,facebook,Sep,Nov,0,North America,North America
35,Windows Desktop,FEMALE,Web,basic,Sep,Jun,3,Australia,North America
27,Mac Desktop,FEMALE,Web,basic,Sep,Dec,2,North America,North America
37,Mac Desktop,FEMALE,Web,facebook,Sep,Oct,0,Australia,Europe
45,Mac Desktop,MALE,Web,basic,Sep,Mar,5,Europe,Europe
24,iPad,MALE,Web,facebook,Sep,Dec,4,North America,North America
29,Windows Desktop,MALE,Web,facebook,Sep,Jun,1,North America,North America
35,Windows Desktop,FEMALE,Moweb,basic,Sep,Oct,2,Australia,North America
26,Mac Desktop,FEMALE,Web,facebook,Sep,Oct,3,North America,North America
29,Windows Desktop,MALE,Web,basic,Sep,Oct,0,North America,North America
56,Windows Desktop,FEMALE,Web,facebook,Sep,May,2,North America,Europe
34,Mac Desktop,FEMALE,Web,facebook,Sep,Oct,5,Europe,North America
30,Windows Desktop,FEMALE,Web,basic,Sep,Oct,3,North America,North America
44,iPad,FEMALE,Web,facebook,Sep,Nov,1,North America,North America
30,Mac Desktop,MALE,Web,facebook,Sep,Apr,2,Europe,Europe
35,iPhone,FEMALE,iOS,basic,Sep,Jun,3,Europe,North America
34,Mac Desktop,FEMALE,Web,facebook,Sep,Jul,5,Europe,North America
46,Windows Desktop,FEMALE,Web,basic,Sep,Mar,1,Europe,Australia
27,Windows Desktop,FEMALE,Web,facebook,Sep,Aug,1,North America,North America
28,Windows Desktop,MALE,Web,basic,Sep,Feb,4,North America,North America
47,Mac Desktop,MALE,Web,facebook,Sep,Dec,1,North America,North America
32,Mac Desktop,FEMALE,Web,facebook,Sep,Jul,5,Europe,North America
39,Windows Desktop,FEMALE,Web,basic,Sep,Mar,5,North America,North America
35,Mac Desktop,FEMALE,Web,basic,Sep,Jul,4,North America,North America
58,Mac Desktop,FEMALE,Web,basic,Sep,Aug,1,North America,Europe
37,Windows Desktop,FEMALE,Web,basic,Sep,Jun,1,North America,Europe
57,Mac Desktop,MALE,Web,basic,Sep,Aug,2,North America,North America
50,Windows Desktop,FEMALE,Web,facebook,Sep,Apr,3,North America,Europe
19,Windows Desktop,FEMALE,Web,facebook,Sep,Feb,5,North America,Europe
25,Mac Desktop,FEMALE,Web,basic,Sep,Dec,2,North America,North America
50,Mac Desktop,FEMALE,Web,basic,Sep,Dec,4,Europe,North America
59,Windows Desktop,MALE,Web,basic,Sep,Oct,1,Europe,North America
47,Mac Desktop,FEMALE,Web,facebook,Sep,Mar,3,North America,North America
35,Windows Desktop,FEMALE,Web,facebook,Sep,Dec,2,North America,North America
38,Mac Desktop,MALE,Web,basic,Sep,Aug,4,Europe,Europe
29,Mac Desktop,FEMALE,Web,basic,Sep,Nov,5,North America,North America
56,Windows Desktop,MALE,Web,basic,Sep,Jan,4,Europe,North America
28,Windows Desktop,MALE,Web,facebook,Sep,Nov,3,North America,North America
31,Mac Desktop,MALE,Web,basic,Sep,Mar,1,North America,North America
43,Windows Desktop,FEMALE,Web,basic,Sep,Mar,3,Europe,Europe
56,Windows Desktop,FEMALE,Web,facebook,Sep,Mar,3,Australia,North America
35,Mac Desktop,MALE,Web,basic,Sep,May,1,North America,North America
45,Mac Desktop,MALE,Web,facebook,Sep,Jul,2,Europe,North America
31,Mac Desktop,FEMALE,Web,facebook,Sep,Jan,3,Europe,North America
28,Android Phone,FEMALE,Moweb,basic,Sep,May,2,North America,North America
35,Windows Desktop,MALE,Web,facebook,Sep,Jan,0,North America,North America
28,Mac Desktop,MALE,Web,facebook,Sep,Apr,2,Australia,Europe
65,Mac Desktop,MALE,Web,basic,Sep,Mar,2,North America,North America
40,Mac Desktop,FEMALE,Web,facebook,Sep,Aug,2,North America,North America
51,Mac Desktop,MALE,Web,facebook,Sep,Jun,2,Europe,North America
28,iPad,FEMALE,Web,facebook,Sep,May,4,North America,North America
24,Windows Desktop,FEMALE,Moweb,basic,Sep,Sep,0,North America,Europe
19,Mac Desktop,MALE,Web,basic,Sep,Nov,4,Europe,North America
33,Mac Desktop,FEMALE,Web,basic,Sep,Jul,0,North America,Europe
41,Mac Desktop,MALE,Web,basic,Sep,Jul,3,Europe,Europe
24,Mac Desktop,FEMALE,Web,basic,Sep,Dec,2,Europe,Europe
31,Mac Desktop,FEMALE,Web,basic,Sep,Jul,5,Europe,North America
45,Mac Desktop,FEMALE,Web,facebook,Sep,Jul,4,North America,North America
37,Windows Desktop,FEMALE,Moweb,basic,Sep,Dec,0,Europe,North America
30,Windows Desktop,FEMALE,Web,basic,Sep,May,2,Europe,Europe
41,Mac Desktop,FEMALE,Web,facebook,Sep,Dec,3,Europe,North America
66,Mac Desktop,MALE,Web,basic,Sep,Dec,3,Europe,North America
29,Windows Desktop,MALE,Web,facebook,Sep,Nov,4,North America,Australia
23,Mac Desktop,FEMALE,Web,basic,Sep,Oct,3,North America,Europe
41,Mac Desktop,MALE,Web,basic,Sep,Aug,3,North America,North America
35,Mac Desktop,MALE,Web,basic,Sep,Mar,4,North America,North America
31,Mac Desktop,FEMALE,Web,facebook,Sep,Jun,2,Europe,North America
32,Mac Desktop,MALE,Moweb,facebook,Sep,Jul,1,Australia,Europe
52,Mac Desktop,FEMALE,Web,facebook,Oct,Apr,2,North America,North America
23,Mac Desktop,FEMALE,Web,basic,Oct,Apr,5,Europe,North America
48,Windows Desktop,MALE,Web,basic,Oct,Oct,3,North America,Europe
34,Windows Desktop,MALE,Web,facebook,Oct,Jan,3,Europe,North America
45,Windows Desktop,MALE,Web,facebook,Oct,Jul,1,North America,North America
30,Mac Desktop,FEMALE,Web,basic,Oct,Jun,0,North America,North America
31,Windows Desktop,MALE,Web,basic,Oct,Mar,5,North America,North America
68,Mac Desktop,FEMALE,Web,facebook,Oct,Nov,2,North America,North America
26,Mac Desktop,MALE,Web,facebook,Oct,Jan,2,North America,North America
31,Mac Desktop,FEMALE,Web,basic,Oct,Jul,0,North America,North America
35,Windows Desktop,FEMALE,Web,basic,Oct,Jan,4,North America,North America
30,Mac Desktop,FEMALE,Web,facebook,Oct,Nov,0,Europe,North America
25,Windows Desktop,FEMALE,Web,facebook,Oct,Apr,2,Europe,North America
38,Mac Desktop,MALE,Web,basic,Oct,Nov,5,North America,North America
27,Windows Desktop,MALE,Web,facebook,Oct,Nov,3,Europe,Europe
55,Mac Desktop,FEMALE,Web,facebook,Oct,Feb,2,Australia,North America
34,Windows Desktop,FEMALE,Web,facebook,Oct,Apr,2,North America,North America
43,Mac Desktop,FEMALE,Web,basic,Oct,Mar,5,Europe,North America
36,Windows Desktop,MALE,Web,facebook,Oct,Sep,1,North America,Europe
29,Mac Desktop,MALE,Web,facebook,Oct,Nov,3,North America,North America
31,Windows Desktop,MALE,Web,basic,Oct,Apr,2,North America,North America
34,Mac Desktop,MALE,Web,facebook,Oct,Feb,0,North America,North America
32,Windows Desktop,FEMALE,Web,facebook,Oct,Feb,2,Europe,North America
33,Windows Desktop,MALE,Web,facebook,Oct,Jan,3,North America,North America
38,Mac Desktop,FEMALE,Web,basic,Oct,Jun,1,North America,North America
25,Android Phone,FEMALE,Moweb,facebook,Oct,Nov,1,North America,North America
31,iPhone,MALE,Web,facebook,Oct,Nov,0,North America,North America
26,Mac Desktop,MALE,Web,facebook,Oct,Nov,5,Europe,Europe
61,Windows Desktop,FEMALE,Web,basic,Oct,Feb,2,North America,North America
56,Windows Desktop,FEMALE,Web,facebook,Oct,Aug,2,Europe,North America
35,Mac Desktop,MALE,Web,facebook,Oct,Sep,2,North America,North America
29,Windows Desktop,MALE,Web,facebook,Oct,Dec,1,Europe,Australia
31,Mac Desktop,MALE,Web,facebook,Oct,Oct,0,North America,North America
37,Windows Desktop,MALE,iOS,basic,Oct,Jul,3,Europe,North America
38,Mac Desktop,MALE,Web,basic,Oct,Oct,1,Europe,North America
44,Mac Desktop,FEMALE,Web,basic,Oct,Aug,1,Europe,North America
41,Mac Desktop,FEMALE,Web,basic,Oct,Oct,1,Europe,North America
39,Windows Desktop,MALE,Web,basic,Oct,Jan,5,Europe,North America
49,Android Phone,MALE,Web,facebook,Oct,Apr,0,North America,Europe
47,Mac Desktop,FEMALE,Web,facebook,Oct,Dec,3,North America,North America
45,Mac Desktop,FEMALE,Web,basic,Oct,Feb,3,Europe,North America
38,Windows Desktop,MALE,Web,facebook,Oct,Jun,1,North America,Europe
67,Windows Desktop,FEMALE,Web,facebook,Oct,Aug,5,Europe,North America
33,Mac Desktop,FEMALE,Web,basic,Oct,May,5,Europe,North America
34,Mac Desktop,MALE,Web,basic,Oct,Aug,4,North America,North America
48,Windows Desktop,FEMALE,Web,facebook,Oct,Jan,4,Europe,North America
39,iPad,FEMALE,Web,basic,Oct,Apr,5,North America,North America
29,Mac Desktop,FEMALE,Web,facebook,Oct,May,0,Europe,North America
41,iPad,FEMALE,Web,basic,Oct,Aug,3,North America,Europe
46,Mac Desktop,FEMALE,Web,basic,Oct,Nov,4,Europe,North America
37,Mac Desktop,MALE,Web,facebook,Oct,Jan,5,North America,North America
65,Windows Desktop,MALE,Web,basic,Oct,Mar,4,North America,Europe
42,Windows Desktop,FEMALE,Web,basic,Oct,Apr,2,North America,North America
22,Windows Desktop,FEMALE,Web,facebook,Oct,Sep,0,North America,North America
36,Mac Desktop,MALE,Web,facebook,Oct,May,4,Europe,North America
43,Mac Desktop,MALE,Web,facebook,Oct,Apr,4,North America,North America
55,Mac Desktop,FEMALE,Web,facebook,Oct,Dec,2,North America,North America
36,Mac Desktop,FEMALE,Web,basic,Oct,Jul,3,Europe,Europe
36,Windows Desktop,MALE,Web,facebook,Oct,Dec,4,Europe,North America
31,Mac Desktop,FEMALE,Web,facebook,Oct,Aug,0,Europe,Europe
27,Windows Desktop,FEMALE,Web,basic,Oct,Jul,4,North America,North America
39,Mac Desktop,FEMALE,Web,basic,Oct,Nov,3,North America,North America
63,Windows Desktop,MALE,Web,basic,Oct,Aug,3,Europe,North America
50,Windows Desktop,MALE,Web,basic,Oct,Mar,4,North America,North America
26,Windows Desktop,FEMALE,Web,basic,Oct,Oct,3,North America,North America
49,Mac Desktop,MALE,Web,basic,Oct,May,4,North America,North America
30,Windows Desktop,FEMALE,Web,facebook,Oct,Oct,2,North America,Europe
32,Windows Desktop,MALE,Web,basic,Oct,May,2,North America,North America
48,Windows Desktop,MALE,Web,basic,Oct,Apr,5,North America,North America
45,Windows Desktop,MALE,Web,basic,Oct,Dec,1,North America,North America
29,Windows Desktop,FEMALE,Web,basic,Oct,Mar,4,North America,Europe
42,Windows Desktop,FEMALE,Web,basic,Oct,Apr,1,North America,North America
32,Mac Desktop,MALE,Web,basic,Oct,Jul,5,Europe,North America
30,Mac Desktop,FEMALE,Web,basic,Oct,Apr,4,Europe,North America
74,Windows Desktop,FEMALE,Web,basic,Oct,Jun,4,North America,North America
25,Windows Desktop,MALE,Web,facebook,Oct,Sep,3,Europe,North America
54,Mac Desktop,FEMALE,Web,facebook,Oct,Oct,3,North America,Europe
41,Mac Desktop,FEMALE,Web,basic,Oct,Mar,5,Australia,North America
26,Windows Desktop,FEMALE,Web,basic,Oct,Mar,2,Europe,North America
57,Windows Desktop,MALE,Web,basic,Oct,Jul,3,North America,Europe
34,Mac Desktop,FEMALE,Web,basic,Oct,Aug,5,North America,Europe
30,Mac Desktop,FEMALE,Web,basic,Oct,Jul,3,Europe,North America
32,Windows Desktop,FEMALE,Web,basic,Oct,Jun,5,North America,North America
32,Mac Desktop,FEMALE,Web,basic,Oct,Sep,0,North America,Europe
36,Windows Desktop,MALE,Web,basic,Oct,Sep,1,Europe,Europe
32,Windows Desktop,FEMALE,Web,basic,Oct,May,2,North America,North America
50,Mac Desktop,MALE,Web,facebook,Oct,Feb,2,Australia,North America
36,Mac Desktop,FEMALE,Web,basic,Oct,Oct,5,North America,Europe
32,Mac Desktop,MALE,Web,facebook,Oct,Sep,0,North America,North America
31,Mac Desktop,FEMALE,Web,facebook,Oct,Oct,0,North America,North America
35,Mac Desktop,MALE,Web,facebook,Oct,Mar,4,Europe,North America
52,Mac Desktop,FEMALE,Web,basic,Oct,Oct,1,North America,North America
37,Windows Desktop,MALE,Web,facebook,Oct,Aug,1,North America,North America
30,Windows Desktop,FEMALE,Web,facebook,Oct,Aug,0,North America,North America
31,Mac Desktop,MALE,Web,facebook,Oct,Nov,4,North America,North America
36,Windows Desktop,FEMALE,Web,facebook,Oct,Mar,1,North America,North America
32,Mac Desktop,MALE,Web,basic,Oct,Dec,4,North America,North America
39,Mac Desktop,FEMALE,Moweb,basic,Oct,Apr,2,Europe,North America
27,Mac Desktop,FEMALE,Web,basic,Oct,Mar,1,Europe,North America
60,Windows Desktop,FEMALE,Web,basic,Oct,Oct,5,Europe,North America
34,iPad,MALE,Web,basic,Oct,Nov,2,Europe,North America
29,Windows Desktop,FEMALE,Web,basic,Oct,Nov,2,North America,North America
35,Mac Desktop,FEMALE,Web,basic,Oct,Feb,5,North America,North America
31,Windows Desktop,MALE,Web,facebook,Oct,Nov,3,North America,North America
45,iPhone,FEMALE,Web,basic,Oct,Sep,3,North America,North America
35,Mac Desktop,MALE,Web,facebook,Oct,Sep,4,North America,North America
38,Windows Desktop,FEMALE,Web,basic,Oct,Apr,2,North America,North America
36,Mac Desktop,MALE,Web,basic,Oct,Aug,4,Europe,North America
35,Mac Desktop,FEMALE,Web,basic,Oct,Jan,1,North America,North America
64,Mac Desktop,MALE,Web,basic,Oct,Jul,2,North America,North America
27,Mac Desktop,MALE,Web,facebook,Oct,Jun,2,North America,North America
39,Windows Desktop,FEMALE,Web,facebook,Oct,May,5,North America,North America
31,Mac Desktop,FEMALE,Web,basic,Oct,Jun,1,North America,North America
51,Mac Desktop,MALE,Web,basic,Oct,Nov,2,North America,North America
32,Mac Desktop,FEMALE,Web,facebook,Oct,Aug,0,Europe,North America
34,Windows Desktop,FEMALE,Web,facebook,Oct,Feb,0,North America,North America
30,Windows Desktop,FEMALE,Web,basic,Oct,Sep,3,Europe,North America
37,Mac Desktop,MALE,Web,basic,Oct,Oct,5,Europe,Europe
34,Mac Desktop,MALE,Web,basic,Oct,Apr,0,North America,North America
29,Windows Desktop,FEMALE,Web,basic,Oct,Sep,5,Europe,North America
34,Mac Desktop,MALE,Web,facebook,Oct,Sep,5,Europe,North America
38,Windows Desktop,FEMALE,Web,facebook,Oct,Feb,4,North America,Europe
45,Windows Desktop,FEMALE,Web,basic,Oct,Sep,4,Europe,North America
